Nube_De_Puntos;Formato;Area;Fecha;Fuente;Tipo_Objeto;No_Objetos;Lugar;Iluminacion;Obj_Similares;No_Similares;Oclusion;Mov_X;Mov_Y;Mov_Z;Grados;No_Capas;Obj_Add;Ambiente
Empty_5-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_5-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_5-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_6;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_6-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_6-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_6-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_6-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_7;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_7-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_7-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_7-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_7-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_8;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_8-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_8-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_8-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_8-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Empty_9;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_9-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_9-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_9-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_9-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_10;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_10-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_10-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_10-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_10-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_11;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_11-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_11-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_11-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_11-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_12;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_12-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_12-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_12-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_12-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_13;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_13-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_13-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_13-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_13-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_14;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_14-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_14-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_14-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_14-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_15;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_15-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_15-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_15-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_15-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_16;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_16-1;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_16-2;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_16-3;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Empty_16-4;PNG;300x300;21/02/2023;Lidar;Escena vacia;0;Interior;Natural;N;0;0;N;N;N;1;60;N;Semi-Controlado
Exterior1_Front_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior1_Front_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;N;Semi-Controlado
Exterior2_Front_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Semi-Controlado
Exterior2_Front_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Exterior2_Front_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Exterior;Natural;N;0;1;Y;N;N;1;60;Y;Controlado
Hat_Front_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front90_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Hat_Front270_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
